Unique,Name,Value,Category,Silver,Time,Focus,Return
UNIQUE_AVATAR_GVGSEASON_06,Avatar: Guild Season 6,,,,,,
UNIQUE_AVATAR_GVGSEASON_07,Avatar: Guild Season 7,,,,,,
UNIQUE_AVATAR_GVGSEASON_AVALON_INVASION,Avatar: Avalonian Invasion,,,,,,
UNIQUE_AVATAR_GVGSEASON_08,Avatar: Guild Season 8,,,,,,
UNIQUE_AVATAR_GVGSEASON_09,Avatar: Guild Season 9,,,,,,
T6_RANDOM_DUNGEON_ELITE_TOKEN_1,Master's Dungeon Map (Large Group),,,,,,
T7_RANDOM_DUNGEON_ELITE_TOKEN_1,Grandmaster's Dungeon Map (Large Group),,,,,,
T8_RANDOM_DUNGEON_ELITE_TOKEN_1,Elder's Dungeon Map (Large Group),,,,,,
T4_RANDOM_DUNGEON_SOLO_TOKEN_1,Adept's Dungeon Map (Solo),,,,,,
T5_RANDOM_DUNGEON_SOLO_TOKEN_1,Expert's Dungeon Map (Solo),,,,,,
T6_RANDOM_DUNGEON_SOLO_TOKEN_1,Master's Dungeon Map (Solo),,,,,,
T7_RANDOM_DUNGEON_SOLO_TOKEN_1,Grandmaster's Dungeon Map (Solo),,,,,,
T8_RANDOM_DUNGEON_SOLO_TOKEN_1,Elder's Dungeon Map (Solo),,,,,,
SKIN_HORSE_FOUNDER_LEGENDARY,Legendary Explorer's Horse,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_FOUNDER_LEGENDARY,Riding Horse Skin: Legendary Explorer,,,,,,
SKIN_HORSE_STARTERPACK,Legendary Adventurer's Horse,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_STARTERPACK,Riding Horse Skin: Legendary Adventurer,,,,,,
SKIN_HORSE_TELLAFRIEND,Recruiter's Horse,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_TELLAFRIEND,Riding Horse Skin: Recruiter,,,,,,
SKIN_HORSE_PONY_TELLAFRIEND,Recruiter's Pony,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_PONY_TELLAFRIEND,Riding Horse Skin: Recruiter's Pony,,,,,,
SKIN_HORSE_UNDEAD,Bonehorse,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_UNDEAD,Riding Horse Skin: Bonehorse,,,,,,
SKIN_HORSE_UNDEAD_HALLOWEEN,Horse Macabre,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_UNDEAD_HALLOWEEN,Riding Horse Skin: Horse Macabre,,,,,,
SKIN_HORSE_BROWN,Brown Mare,,,,,,
SKIN_HORSE_KEEPER,Keeper Horse,,,,,,
SKIN_HORSE_UNICORN,Nightshade Unicorn,,,,,,
SKIN_HORSE_GUILDBANNER,Jousting Horse,,,,,,
UNIQUE_UNLOCK_SKIN_HORSE_GUILDBANNER,Riding Horse Skin: Jousting Horse,,,,,,
SKIN_ARMORED_HORSE_ARENA,Arena Veteran's Armored Horse,,,,,,
UNIQUE_UNLOCK_SKIN_ARMORED_HORSE_ARENA,Armored Horse Skin: Arena Veteran,,,,,,
SKIN_ARMORED_HORSE_MORGANA,Morgana Mare,,,,,,
UNIQUE_UNLOCK_SKIN_ARMORED_HORSE_MORGANA,Armored Horse Skin: Morgana Mare,,,,,,
SKIN_ARMORED_HORSE_UNDEAD,Armored Bonehorse,,,,,,
UNIQUE_UNLOCK_SKIN_ARMORED_HORSE_UNDEAD,Armored Horse Skin: Armored Bonehorse,,,,,,
SKIN_ARMORED_HORSE_T5_MOUNT_GUILD,Expert's Guild Warhorse,,,,,,
SKIN_ARMORED_HORSE_T6_MOUNT_GUILD,Master's Guild Warhorse,,,,,,
SKIN_ARMORED_HORSE_T7_MOUNT_GUILD,Grandmaster's Guild Warhorse,,,,,,
SKIN_ARMORED_HORSE_T8_MOUNT_GUILD,Elder's Guild Warhorse,,,,,,
SKIN_OX_FOUNDER_LEGENDARY,Legendary Explorer's Ox,,,,,,
UNIQUE_UNLOCK_SKIN_OX_FOUNDER_LEGENDARY,Transport Ox Skin: Legendary Explorer,,,,,,
SKIN_OX_CART_STARTERPACK,Legendary Adventurer's Cart,,,,,,
UNIQUE_UNLOCK_SKIN_OX_CART_STARTERPACK,Transport Ox Skin: Legendary Adventurer's Cart,,,,,,
SKIN_OX_YAK_TELLAFRIEND,Recruiter's Yak,,,,,,
UNIQUE_UNLOCK_SKIN_OX_YAK_TELLAFRIEND,Transport Ox Skin: Recruiter's Yak,,,,,,
SKIN_OX_TRANSPORT_RAM_TELLAFRIEND,Recruiter's Bighorn Ram,,,,,,
UNIQUE_UNLOCK_SKIN_OX_TRANSPORT_RAM_TELLAFRIEND,Transport Ox Skin: Recruiter's Bighorn Ram,,,,,,
SKIN_OX_BLACKMARKET,Black Market Ox,,,,,,
SKIN_OX_BISON_AH,Auction House Ox,,,,,,
SKIN_OX_BISON_ROYAL,Royal Ox,,,,,,
SKIN_OX_CART_HERETIC,Heretic Cart,,,,,,
UNIQUE_UNLOCK_SKIN_OX_CART_HERETIC,Transport Ox Skin: Heretic Cart,,,,,,
SKIN_DIREWOLF_WHITE,Ghostwolf,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_WHITE,Direwolf Skin: Ghostwolf,,,,,,
SKIN_DIREWOLF_SPECTER,Specter Wolf,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_SPECTER,Direwolf Skin: Specter Wolf,,,,,,
SKIN_DIREWOLF_GREY_TELLAFRIEND,Recruiter's Grey Wolf,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_GREY_TELLAFRIEND,Direwolf Skin: Recruiter's Grey Wolf,,,,,,
SKIN_DIREWOLF_BLOODHOUND_TELLAFRIEND,Recruiter's Rottweiler,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_BLOODHOUND_TELLAFRIEND,Direwolf Skin: Recruiter's Rottweiler,,,,,,
SKIN_DIREWOLF_BERNARD_TELLAFRIEND,Recruiter's Saint Bernard,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_BERNARD_TELLAFRIEND,Direwolf Skin: Recruiter's Saint Bernard,,,,,,
SKIN_DIREWOLF_HUSKYSLEIGH_TELLAFRIEND,Recruiter's Husky Sled,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_HUSKYSLEIGH_TELLAFRIEND,Direwolf Skin: Recruiter's Husky Sled,,,,,,
SKIN_DIREWOLF_DIREFOX_TELLAFRIEND,Recruiter's Dire Fox,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_DIREFOX_TELLAFRIEND,Direwolf Skin: Recruiter's Dire Fox,,,,,,
SKIN_DIREWOLF_BOBTAIL,Sheepdog,,,,,,
UNIQUE_UNLOCK_SKIN_DIREWOLF_BOBTAIL,Direwolf Skin: Sheepdog,,,,,,
SKIN_GIANTSTAG_WHITE,Master's Giant Stag,,,,,,
UNIQUE_UNLOCK_SKIN_GIANTSTAG_WHITE,Stag Skin: Master's Giant Stag,,,,,,
SKIN_GIANTSTAG_TELLAFRIEND,Recruiter's Giant Stag,,,,,,
UNIQUE_UNLOCK_SKIN_GIANTSTAG_TELLAFRIEND,Stag Skin: Recruiter's Giant Stag,,,,,,
SKIN_GIANTSTAG_XMAS,Yule Stag,,,,,,
UNIQUE_UNLOCK_SKIN_GIANTSTAG_XMAS,Stag Skin: Yule Stag,,,,,,
SKIN_GIANTSTAG_IMPALA_TELLAFRIEND,Recruiter's Impala,,,,,,
UNIQUE_UNLOCK_SKIN_GIANTSTAG_IMPALA_TELLAFRIEND,Stag Skin: Recruiter's Impala,,,,,,
SKIN_GIANTSTAG_DIVINE,Divine Stag,,,,,,
UNIQUE_UNLOCK_SKIN_GIANTSTAG_DIVINE,Stag Skin: Divine Stag,,,,,,
SKIN_GIANTSTAG_ALPACA,Stag Skin: Alpaca,,,,,,
UNIQUE_UNLOCK_SKIN_GIANTSTAG_ALPACA,Stag Skin: Alpaca,,,,,,
SKIN_COUGAR_TIGER_WHITE_TELLAFRIEND,Recruiter's White Tiger,,,,,,
UNIQUE_UNLOCK_SKIN_COUGAR_TIGER_WHITE_TELLAFRIEND,Swiftclaw Skin: Recruiter's White Tiger,,,,,,
SKIN_COUGAR_TIGER_TELLAFRIEND,Recruiter's Tiger,,,,,,
UNIQUE_UNLOCK_SKIN_COUGAR_TIGER_TELLAFRIEND,Swiftclaw Skin: Recruiter's Tiger,,,,,,
SKIN_COUGAR_ARENA,Arena Veteran's Armored Sabertooth,,,,,,
UNIQUE_UNLOCK_SKIN_COUGAR_ARENA,Swiftclaw Skin: Arena Veteran's Armored Sabertooth,,,,,,
SKIN_COUGAR_TOURNAMENT,Sabertooth Rex,,,,,,
UNIQUE_UNLOCK_SKIN_COUGAR_TOURNAMENT,Swiftclaw Skin: Sabertooth Rex,,,,,,
SKIN_COUGAR_OCCULT,Occult Cougar,,,,,,
UNIQUE_UNLOCK_SKIN_COUGAR_OCCULT,Swiftclaw Skin: Occult Cougar,,,,,,
SKIN_COUGAR_ARMORED_GREY,Steelplate Cougar,,,,,,
UNIQUE_UNLOCK_SKIN_COUGAR_ARMORED_GREY,Swiftclaw Skin: Steelplate Cougar,,,,,,
SKIN_DIREBOAR_HOUSEPIG,Domesticated Hog,,,,,,
UNIQUE_UNLOCK_SKIN_DIREBOAR_HOUSEPIG,Direboar Skin: Domesticated Hog,,,,,,
SKIN_DIREBOAR_PIG_TELLAFRIEND,Recruiter's Pig,,,,,,
UNIQUE_UNLOCK_SKIN_DIREBOAR_PIG_TELLAFRIEND,Direboar Skin: Recruiter's Pig,,,,,,
SKIN_LIZARD_SAND_SALAMANDER_TELLAFRIEND,Recruiter's Sand Salamander,,,,,,
UNIQUE_UNLOCK_SKIN_LIZARD_SAND_SALAMANDER_TELLAFRIEND,Swamp Dragon Skin: Recruiter's Sand Salamander,,,,,,
SKIN_DONKEY_HALLOWEEN,Jack o' Donkey,,,,,,
UNIQUE_UNLOCK_SKIN_DONKEY_HALLOWEEN,Mule Skin: Jack o' Donkey,,,,,,
SKIN_DONKEY_UNIQUE_TELLAFRIEND,Recruiter's Donkey,,,,,,
UNIQUE_UNLOCK_SKIN_DONKEY_UNIQUE_TELLAFRIEND,Mule Skin: Recruiter's Donkey,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_JESTER,Wardrobe Skin: Jester Mask,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_JESTER,Wardrobe Skin: Jester Costume,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_JESTER,Wardrobe Skin: Jester Shoes,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_DRESS_RED,Wardrobe Skin: Red Tulip Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_DRESS_RED,Wardrobe Skin: Red Tulip Dress,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_DRESS_RED,Wardrobe Skin: Red Tulip Shoes,,,,,,
UNIQUE_HEAD_VANITY_DRESS_BLACK,Noblewoman's Jewelry,,,,,,
UNIQUE_ARMOR_VANITY_DRESS_BLACK,Noblewoman's Dress,,,,,,
UNIQUE_SHOES_VANITY_DRESS_BLACK,Noblewoman's Shoes,,,,,,
UNIQUE_HEAD_VANITY_DRESS_BLUE,Blue Princess Hat,,,,,,
UNIQUE_ARMOR_VANITY_DRESS_BLUE,Blue Princess Dress,,,,,,
UNIQUE_SHOES_VANITY_DRESS_BLUE,Blue Princess Shoes,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_RICH_NOBLE,Wardrobe Skin: Rich Noble's Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_RICH_NOBLE,Wardrobe Skin: Rich Noble's Doublet,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_RICH_NOBLE,Wardrobe Skin: Rich Noble's Footwear,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_SANTACLAUS,Wardrobe Skin: Yule Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_SANTACLAUS,Wardrobe Skin: Yule Coat,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_SANTACLAUS,Wardrobe Skin: Yule Shoes,,,,,,
UNIQUE_UNLOCK_BACKPACK_VANITY_SANTACLAUS,Wardrobe Skin: Yule Backpack,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_WEDDING_DRESS,Wardrobe Skin: Bridal Veil,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_WEDDING_DRESS,Wardrobe Skin: Bridal Dress,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_WEDDING_DRESS,Wardrobe Skin: Bridal Shoes,,,,,,
UNIQUE_UNLOCK_OFF_VANITY_WEDDING_DRESS,Wardrobe Skin: Bridal Bouquet,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_WEDDING_TUXEDO,Wardrobe Skin: Groom Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_WEDDING_TUXEDO,Wardrobe Skin: Groom Suit,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_WEDDING_TUXEDO,Wardrobe Skin: Groom Shoes,,,,,,
UNIQUE_UNLOCK_CAPE_VANITY_WEDDING_TUXEDO,Wardrobe Skin: Groom Cape,,,,,,
UNIQUE_UNLOCK_OFF_VANITY_WEDDING_TUXEDO,Wardrobe Skin: Wedding Ring,,,,,,
UNIQUE_HEAD_VANITY_BARD,Bard's Hat,,,,,,
UNIQUE_ARMOR_VANITY_BARD,Bard's Suit,,,,,,
UNIQUE_SHOES_VANITY_BARD,Bard's Shoes,,,,,,
UNIQUE_HEAD_VANITY_PRIEST,Monk's Hood,,,,,,
UNIQUE_ARMOR_VANITY_PRIEST,Monk's Robe,,,,,,
UNIQUE_SHOES_VANITY_PRIEST,Monk's Sandals,,,,,,
UNIQUE_OFF_VANITY_PRIEST,Monk's Walking Staff,,,,,,
UNIQUE_HEAD_VANITY_INNKEEPER,Innkeeper's Hat,,,,,,
UNIQUE_ARMOR_VANITY_INNKEEPER,Innkeeper's Shirt,,,,,,
UNIQUE_SHOES_VANITY_INNKEEPER,Innkeeper's Shoes,,,,,,
UNIQUE_OFF_VANITY_INNKEEPER,Innkeeper's Beer Mug,,,,,,
UNIQUE_OFF_VANITY_CHARITY_MARCH2020,Staff of Hermes,,,,,,
UNIQUE_UNLOCK_OFF_VANITY_CHARITY_MARCH2020,Wardrobe Skin: Staff of Hermes,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_ARENA_SET_01,Wardrobe Skin: Arena Veteran's Circlet,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_ARENA_SET_01,Wardrobe Skin: Arena Veteran's Cloak,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_ARENA_SET_01,Wardrobe Skin: Arena Veteran's Boots,,,,,,
UNIQUE_UNLOCK_CAPE_VANITY_ARENA_SET_01,Wardrobe Skin: Arena Veteran's Cape,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_ARENA_EYEPATCH,Wardrobe Skin: Arena Veteran's Eyepatch,,,,,,
UNIQUE_UNLOCK_T4_CAPE_ARENA_BANNER,Wardrobe Skin: Arena Veteran's Small Banner,,,,,,
UNIQUE_UNLOCK_T6_CAPE_ARENA_BANNER,Wardrobe Skin: Arena Veteran's Medium Banner,,,,,,
UNIQUE_UNLOCK_T8_CAPE_ARENA_BANNER,Wardrobe Skin: Arena Veteran's Large Banner,,,,,,
UNIQUE_UNLOCK_HEAD_TELLAFRIEND_BATRIDER,Wardrobe Skin: Master of Bats Helmet,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_EASTER_WHITE,Wardrobe Skin: Snow Bunny Stalker Hat,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_EASTER_BROWN,Wardrobe Skin: Bunny Stalker Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_EASTER,Wardrobe Skin: Bunny Stalker Overalls,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_EASTER,Wardrobe Skin: Bunny Stalker Shoes,,,,,,
UNIQUE_UNLOCK_BACKPACK_VANITY_EASTER,Wardrobe Skin: Bunny Stalker Basket,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_PLAGUEDOC,Wardrobe Skin: Hygienic Mask,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_PLAGUEDOC,Wardrobe Skin: Hygienic Coat,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_PLAGUEDOC,Wardrobe Skin: Hygienic Boots,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_SKELETON,Wardrobe Skin: Laughing Skull,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_SKELETON,Wardrobe Skin: Ribcage,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_SKELETON,Wardrobe Skin: Legbones,,,,,,
UNIQUE_UNLOCK_CAPE_VANITY_SKELETON,Wardrobe Skin: Ragged Cape,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_PUMPKIN_01,Wardrobe Skin: Grinning Pumpkin Head,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_PUMPKIN_02,Wardrobe Skin: Sad Pumpkin Head,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_PUMPKIN_03,Wardrobe Skin: Angry Pumpkin Head,,,,,,
UNIQUE_UNLOCK_HEAD_XMAS,Wardrobe Skin: Uncle Frost's Hat,,,,,,
UNIQUE_UNLOCK_VANITY_2H_PORTALGUN_TELLAFRIEND,Wardrobe Skin: Recruiter's Portal Cannon,,,,,,
UNIQUE_VANITY_2H_CHICKENGUN_EASTER,The Eggsecutioner,,,,,,
UNIQUE_UNLOCK_UNIQUE_VANITY_2H_CHICKENGUN_EASTER,Wardrobe Skin: The Eggsecutioner,,,,,,
UNIQUE_UNLOCK_VANITY_MAIN_BEERMUG_TELLAFRIEND,Wardrobe Skin: Recruiter's Beer Mug,,,,,,
UNIQUE_UNLOCK_VANITY_MAIN_HORN_TELLAFRIEND,Wardrobe Skin: Recruiter's Hunter Horn,,,,,,
UNIQUE_UNLOCK_VANITY_MAIN_FOXCROP_TELLAFRIEND,Wardrobe Skin: Recruiter's Fox Crop,,,,,,
UNIQUE_UNLOCK_VANITY_MAIN_TRUMPET_TELLAFRIEND,Wardrobe Skin: Recruiter's Trumpet,,,,,,
UNIQUE_VANITY_MAIN_BEERMUG_02_TELLAFRIEND,Recruiter's Ale Mug,,,,,,
UNIQUE_UNLOCK_VANITY_MAIN_BEERMUG_02_TELLAFRIEND,Wardrobe Skin: Recruiter's Ale Mug,,,,,,
UNIQUE_UNLOCK_CAPE_FOUNDER_LEGENDARY,Wardrobe Skin: Legendary Explorer's Cloak,,,,,,
UNIQUE_UNLOCK_HEAD_FOUNDER_LEGENDARY,Wardrobe Skin: Legendary Explorer's Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_FOUNDER_LEGENDARY,Wardrobe Skin: Legendary Explorer's Armor,,,,,,
UNIQUE_UNLOCK_SHOES_FOUNDER_LEGENDARY,Wardrobe Skin: Legendary Explorer's Boots,,,,,,
UNIQUE_UNLOCK_HEAD_FOUNDER_ELITE,Wardrobe Skin: Explorer's Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_FOUNDER_ELITE,Wardrobe Skin: Explorer's Armor,,,,,,
UNIQUE_UNLOCK_SHOES_FOUNDER_ELITE,Wardrobe Skin: Explorer's Boots,,,,,,
UNIQUE_UNLOCK_CAPE_STARTERPACK_LEGENDARY,Wardrobe Skin: Legendary Adventurer's Cloak,,,,,,
UNIQUE_UNLOCK_HEAD_STARTERPACK_LEGENDARY,Wardrobe Skin: Legendary Adventurer's Hat,,,,,,
UNIQUE_UNLOCK_ARMOR_STARTERPACK_LEGENDARY,Wardrobe Skin: Legendary Adventurer's Armor,,,,,,
UNIQUE_UNLOCK_SHOES_STARTERPACK_LEGENDARY,Wardrobe Skin: Legendary Adventurer's Boots,,,,,,
UNIQUE_UNLOCK_HEAD_STARTERPACK_ELITE,Wardrobe Skin: Adventurer's Helmet,,,,,,
UNIQUE_UNLOCK_ARMOR_STARTERPACK_ELITE,Wardrobe Skin: Adventurer's Jacket,,,,,,
UNIQUE_UNLOCK_SHOES_STARTERPACK_ELITE,Wardrobe Skin: Adventurer's Shoes,,,,,,
UNIQUE_HEAD_VANITY_SKELETON_UNDEAD,Undead Skull,,,,,,
UNIQUE_UNLOCK_HEAD_VANITY_SKELETON_UNDEAD,Wardrobe Skin: Undead Skull,,,,,,
UNIQUE_ARMOR_VANITY_SKELETON_UNDEAD,Undead Ribcage,,,,,,
UNIQUE_UNLOCK_ARMOR_VANITY_SKELETON_UNDEAD,Wardrobe Skin: Undead Ribcage,,,,,,
UNIQUE_SHOES_VANITY_SKELETON_UNDEAD,Undead Legs,,,,,,
UNIQUE_UNLOCK_SHOES_VANITY_SKELETON_UNDEAD,Wardrobe Skin: Undead Legs,,,,,,
UNIQUE_CAPE_VANITY_SKELETON_UNDEAD,Ragged Undead Cape,,,,,,
UNIQUE_UNLOCK_CAPE_VANITY_SKELETON_UNDEAD,Wardrobe Skin: Ragged Undead Cape,,,,,,
UNIQUE_UNLOCK_CAPE_TELLAFRIEND,Wardrobe Skin: Recruiter's Cape,,,,,,
UNIQUE_UNLOCK_CAPE_TELLAFRIEND_02,Wardrobe Skin: Riuros Cape,,,,,,
UNIQUE_UNLOCK_CAPE_TELLAFRIEND_BATRIDER,Wardrobe Skin: Master of Bats Cape,,,,,,
UNIQUE_UNLOCK_CAPE_TELLAFRIEND_BANNER,Wardrobe Skin: Recruiter's Banner,,,,,,
UNIQUE_UNLOCK_CAPE_TELLAFRIEND_BANNER_02,Wardrobe Skin: Ogronios Banner,,,,,,
UNIQUE_UNLOCK_CAPE_TOAD_TELLAFRIEND,Wardrobe Skin: Recruiter's Cape - Toad,,,,,,
UNIQUE_UNLOCK_CAPE_BLOODHOUND_TELLAFRIEND,Wardrobe Skin: Recruiter's Cape - Rottweiler,,,,,,
UNIQUE_UNLOCK_CAPE_TIGER_TELLAFRIEND,Wardrobe Skin: Recruiter's Tiger Cape,,,,,,
UNIQUE_UNLOCK_CAPE_RAM_TELLAFRIEND,Wardrobe Skin: Recruiter's Fur Cape,,,,,,
UNIQUE_UNLOCK_CAPE_WOLF_GREY_TELLAFRIEND,Wardrobe Skin: Recruiter's Grey Wolf Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_PLATE_UNDEAD,Wardrobe Skin: Decorative Undead Platemail Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_LEATHER_UNDEAD,Wardrobe Skin: Decorative Undead Leather Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_CLOTH_UNDEAD,Wardrobe Skin: Decorative Undead Cloth Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_PLATE_KEEPER,Wardrobe Skin: Decorative Keeper Platemail Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_LEATHER_KEEPER,Wardrobe Skin: Decorative Keeper Leather Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_CLOTH_KEEPER,Wardrobe Skin: Decorative Keeper Cloth Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_PLATE_MORGANA,Wardrobe Skin: Decorative Morgana Platemail Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_LEATHER_MORGANA,Wardrobe Skin: Decorative Morgana Leather Cape,,,,,,
UNIQUE_UNLOCK_T6_CAPE_CLOTH_MORGANA,Wardrobe Skin: Decorative Morgana Cloth Cape,,,,,,
T3_FISH_FRESHWATER_AVALON_RARE,Whitefog Snapper,,,,,,
T5_FISH_FRESHWATER_AVALON_RARE,Clearhaze Snapper,,,,,,
T7_FISH_FRESHWATER_AVALON_RARE,Puremist Snapper,,,,,,
TREASURE_AVALON_RARITY1,Golden Frame,,,,,,
TREASURE_AVALON_RARITY2,Golden Gyroscope,,,,,,
TREASURE_AVALON_RARITY3,Golden Sextant,,,,,,
T3_MEAL_ROAST,Roast Chicken,,food,0.0,0.327,71.0,10.0
T5_MEAL_ROAST,Roast Goose,,food,0.0,0.983,215.0,10.0
T7_MEAL_ROAST,Roast Pork,,food,0.0,2.953,646.0,10.0
T3_MEAL_ROAST_FISH,Roasted Whitefog Snapper,,food,0.0,0.0413,90.0,1.0
T5_MEAL_ROAST_FISH,Roasted Clearhaze Snapper,,food,0.0,0.1207,264.0,1.0
T7_MEAL_ROAST_FISH,Roasted Puremist Snapper,,food,0.0,0.352,770.0,1.0
T4_ARTEFACT_2H_DAGGER_KATAR_AVALON,Artefact Adept's Bloodstained Antiquities,,,,,,
T4_ARTEFACT_MAIN_SPEAR_LANCE_AVALON,Artefact Adept's Ruined Ancestral Vamplate,,,,,,
T4_ARTEFACT_2H_AXE_AVALON,Artefact Adept's Avalonian Battle Memoir,,,,,,
T4_ARTEFACT_2H_CLAYMORE_AVALON,Artefact Adept's Remnants of the Old King,,,,,,
T4_ARTEFACT_2H_QUARTERSTAFF_AVALON,Artefact Adept's Timeworn Walking Staff,,,,,,
T4_ARTEFACT_2H_HAMMER_AVALON,Artefact Adept's Massive Metallic Hand,,,,,,
T4_ARTEFACT_2H_DUALMACE_AVALON,Artefact Adept's Broken Oaths,,,,,,
T4_ARTEFACT_2H_BOW_AVALON,Artefact Adept's Immaculately Crafted Riser,,,,,,
T4_ARTEFACT_2H_CROSSBOW_CANNON_AVALON,Artefact Adept's Humming Avalonian Whirligig,,,,,,
T4_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,Artefact Adept's Fractured Opaque Orb,,,,,,
T4_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,Artefact Adept's Glowing Harmonic Ring,,,,,,
T4_ARTEFACT_MAIN_FROSTSTAFF_AVALON,Artefact Adept's Chilled Crystaline Shard,,,,,,
T4_ARTEFACT_2H_ARCANE_RINGPAIR_AVALON,Artefact Adept's Hypnotic Harmonic Ring,,,,,,
T4_ARTEFACT_MAIN_HOLYSTAFF_AVALON,Artefact Adept's Messianic Curio,,,,,,
T4_ARTEFACT_MAIN_NATURESTAFF_AVALON,Artefact Adept's Uprooted Perennial Sapling,,,,,,
T5_ARTEFACT_2H_DAGGER_KATAR_AVALON,Artefact Expert's Bloodstained Antiquities,,,,,,
T5_ARTEFACT_MAIN_SPEAR_LANCE_AVALON,Artefact Expert's Ruined Ancestral Vamplate,,,,,,
T5_ARTEFACT_2H_AXE_AVALON,Artefact Expert's Avalonian Battle Memoir,,,,,,
T5_ARTEFACT_2H_CLAYMORE_AVALON,Artefact Expert's Remnants of the Old King,,,,,,
T5_ARTEFACT_2H_QUARTERSTAFF_AVALON,Artefact Expert's Timeworn Walking Staff,,,,,,
T5_ARTEFACT_2H_HAMMER_AVALON,Artefact Expert's Massive Metallic Hand,,,,,,
T5_ARTEFACT_2H_DUALMACE_AVALON,Artefact Expert's Broken Oaths,,,,,,
T5_ARTEFACT_2H_BOW_AVALON,Artefact Expert's Immaculately Crafted Riser,,,,,,
T5_ARTEFACT_2H_CROSSBOW_CANNON_AVALON,Artefact Expert's Humming Avalonian Whirligig,,,,,,
T5_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,Artefact Expert's Fractured Opaque Orb,,,,,,
T5_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,Artefact Expert's Glowing Harmonic Ring,,,,,,
T5_ARTEFACT_MAIN_FROSTSTAFF_AVALON,Artefact Expert's Chilled Crystaline Shard,,,,,,
T5_ARTEFACT_2H_ARCANE_RINGPAIR_AVALON,Artefact Expert's Hypnotic Harmonic Ring,,,,,,
T5_ARTEFACT_MAIN_HOLYSTAFF_AVALON,Artefact Expert's Messianic Curio,,,,,,
T5_ARTEFACT_MAIN_NATURESTAFF_AVALON,Artefact Expert's Uprooted Perennial Sapling,,,,,,
